order,edge probability,query execution time,found,timestamp
2,0.9,4,true,11:44:25
2,0.9,4,true,11:44:25
2,0.9,4,true,11:44:25
2,0.9,4,true,11:44:25
2,0.9,8,true,11:44:25
2,0.9,6,true,11:44:25
2,0.9,6,true,11:44:25
2,0.9,6,true,11:44:25
2,0.9,10,true,11:44:26
2,0.9,9,true,11:44:26
2,0.9,9,true,11:44:26
2,0.9,9,true,11:44:26
2,0.9,4,true,11:44:26
2,0.9,4,true,11:44:26
2,0.9,4,true,11:44:26
2,0.9,4,true,11:44:26
2,0.9,4,true,11:44:26
2,0.9,5,true,11:44:26
2,0.9,4,true,11:44:26
2,0.9,4,true,11:44:26
3,0.9,16,true,11:44:26
3,0.9,15,true,11:44:26
3,0.9,15,true,11:44:26
3,0.9,16,true,11:44:26
3,0.9,8,true,11:44:26
3,0.9,9,true,11:44:26
3,0.9,8,true,11:44:26
3,0.9,8,true,11:44:26
3,0.9,16,true,11:44:26
3,0.9,15,true,11:44:26
3,0.9,15,true,11:44:26
3,0.9,15,true,11:44:26
3,0.9,5,true,11:44:26
3,0.9,5,true,11:44:26
3,0.9,5,true,11:44:26
3,0.9,4,true,11:44:26
3,0.9,10,true,11:44:26
3,0.9,10,true,11:44:26
3,0.9,10,true,11:44:26
3,0.9,10,true,11:44:26
4,0.9,19,true,11:44:26
4,0.9,19,true,11:44:26
4,0.9,20,true,11:44:26
4,0.9,20,true,11:44:26
4,0.9,8,true,11:44:26
4,0.9,9,true,11:44:26
4,0.9,8,true,11:44:26
4,0.9,8,true,11:44:26
4,0.9,28,true,11:44:26
4,0.9,28,true,11:44:26
4,0.9,28,true,11:44:26
4,0.9,28,true,11:44:26
4,0.9,22,true,11:44:26
4,0.9,22,true,11:44:26
4,0.9,21,true,11:44:26
4,0.9,20,true,11:44:26
4,0.9,24,true,11:44:26
4,0.9,23,true,11:44:27
4,0.9,23,true,11:44:27
4,0.9,24,true,11:44:27
5,0.9,14,true,11:44:27
5,0.9,14,true,11:44:27
5,0.9,14,true,11:44:27
5,0.9,13,true,11:44:27
5,0.9,1107,true,11:44:29
5,0.9,1093,true,11:44:30
5,0.9,1101,true,11:44:31
5,0.9,1092,true,11:44:32
5,0.9,39,true,11:44:32
5,0.9,40,true,11:44:32
5,0.9,40,true,11:44:32
5,0.9,38,true,11:44:32
5,0.9,34,true,11:44:33
5,0.9,35,true,11:44:33
5,0.9,38,true,11:44:33
5,0.9,37,true,11:44:33
5,0.9,16,true,11:44:33
5,0.9,17,true,11:44:33
5,0.9,17,true,11:44:33
5,0.9,17,true,11:44:33
