order,edge probability,query execution time,found,timestamp
10,0.1,5,true,12:15:33
10,0.1,4,true,12:15:33
10,0.1,3,true,12:15:33
10,0.1,3,true,12:15:33
20,0.1,7,true,12:15:33
20,0.1,5,true,12:15:33
20,0.1,5,true,12:15:33
20,0.1,5,true,12:15:33
30,0.1,11,true,12:15:33
30,0.1,10,true,12:15:33
30,0.1,11,true,12:15:33
30,0.1,10,true,12:15:33
40,0.1,21,true,12:15:34
40,0.1,20,true,12:15:34
40,0.1,17,true,12:15:34
40,0.1,16,true,12:15:34
50,0.1,20,true,12:15:35
50,0.1,19,true,12:15:35
50,0.1,20,true,12:15:35
50,0.1,19,true,12:15:35
60,0.1,34,true,12:15:36
60,0.1,35,true,12:15:36
60,0.1,34,true,12:15:36
60,0.1,34,true,12:15:36
70,0.1,49,true,12:15:38
70,0.1,49,true,12:15:38
70,0.1,49,true,12:15:38
70,0.1,49,true,12:15:38
80,0.1,65,true,12:15:40
80,0.1,65,true,12:15:40
80,0.1,65,true,12:15:40
80,0.1,66,true,12:15:40
90,0.1,90,true,12:15:43
90,0.1,90,true,12:15:43
90,0.1,90,true,12:15:43
90,0.1,90,true,12:15:43
100,0.1,110,true,12:15:47
100,0.1,110,true,12:15:47
100,0.1,110,true,12:15:47
100,0.1,110,true,12:15:47
110,0.1,190,true,12:15:51
110,0.1,190,true,12:15:52
110,0.1,189,true,12:15:52
110,0.1,190,true,12:15:52
120,0.1,236,true,12:15:58
120,0.1,235,true,12:15:58
120,0.1,236,true,12:15:58
120,0.1,235,true,12:15:58
130,0.1,265,true,12:16:05
130,0.1,265,true,12:16:05
130,0.1,264,true,12:16:05
130,0.1,266,true,12:16:05
140,0.1,338,true,12:16:13
140,0.1,341,true,12:16:14
140,0.1,341,true,12:16:14
140,0.1,341,true,12:16:15
150,0.1,407,true,12:16:24
150,0.1,405,true,12:16:24
150,0.1,405,true,12:16:25
150,0.1,600,true,12:16:25
10,0.2,2,true,12:16:25
10,0.2,2,true,12:16:25
10,0.2,2,true,12:16:25
10,0.2,3,true,12:16:25
20,0.2,8,true,12:16:26
20,0.2,7,true,12:16:26
20,0.2,7,true,12:16:26
20,0.2,7,true,12:16:26
30,0.2,20,true,12:16:26
30,0.2,21,true,12:16:26
30,0.2,20,true,12:16:26
30,0.2,20,true,12:16:26
40,0.2,36,true,12:16:27
40,0.2,37,true,12:16:27
40,0.2,36,true,12:16:27
40,0.2,37,true,12:16:27
50,0.2,77,true,12:16:29
50,0.2,78,true,12:16:29
50,0.2,78,true,12:16:29
50,0.2,78,true,12:16:29
60,0.2,122,true,12:16:32
60,0.2,122,true,12:16:32
60,0.2,121,true,12:16:32
60,0.2,122,true,12:16:32
70,0.2,190,true,12:16:35
70,0.2,190,true,12:16:36
70,0.2,190,true,12:16:36
70,0.2,189,true,12:16:36
80,0.2,304,true,12:16:41
80,0.2,310,true,12:16:41
80,0.2,306,true,12:16:41
80,0.2,305,true,12:16:42
90,0.2,625,true,12:16:48
90,0.2,395,true,12:16:49
90,0.2,395,true,12:16:49
90,0.2,394,true,12:16:49
100,0.2,562,true,12:16:58
100,0.2,565,true,12:16:58
100,0.2,564,true,12:16:59
100,0.2,564,true,12:16:59
110,0.2,768,true,12:17:10
110,0.2,929,true,12:17:11
110,0.2,767,true,12:17:11
110,0.2,770,true,12:17:12
120,0.2,998,true,12:17:25
120,0.2,1000,true,12:17:26
120,0.2,1159,true,12:17:27
120,0.2,992,true,12:17:28
130,0.2,1509,true,12:17:44
130,0.2,1327,true,12:17:46
130,0.2,1336,true,12:17:47
130,0.2,1331,true,12:17:48
140,0.2,1615,true,12:18:08
140,0.2,1795,true,12:18:10
140,0.2,1615,true,12:18:11
140,0.2,1614,true,12:18:13
150,0.2,2251,true,12:18:37
150,0.2,2067,true,12:18:39
150,0.2,2060,true,12:18:41
150,0.2,2061,true,12:18:43
10,0.3,3,true,12:18:44
10,0.3,3,true,12:18:44
10,0.3,3,true,12:18:44
10,0.3,3,true,12:18:44
20,0.3,13,true,12:18:44
20,0.3,13,true,12:18:44
20,0.3,14,true,12:18:44
20,0.3,14,true,12:18:44
30,0.3,43,true,12:18:45
30,0.3,44,true,12:18:45
30,0.3,44,true,12:18:45
30,0.3,44,true,12:18:45
40,0.3,82,true,12:18:46
40,0.3,81,true,12:18:46
40,0.3,82,true,12:18:47
40,0.3,81,true,12:18:47
50,0.3,186,true,12:18:49
50,0.3,364,true,12:18:50
50,0.3,185,true,12:18:50
50,0.3,187,true,12:18:50
60,0.3,346,true,12:18:54
60,0.3,344,true,12:18:54
60,0.3,346,true,12:18:55
60,0.3,346,true,12:18:55
70,0.3,556,true,12:19:01
70,0.3,553,true,12:19:02
70,0.3,556,true,12:19:02
70,0.3,559,true,12:19:03
80,0.3,800,true,12:19:11
80,0.3,797,true,12:19:12
80,0.3,798,true,12:19:13
80,0.3,798,true,12:19:13
90,0.3,1091,true,12:19:24
90,0.3,1268,true,12:19:26
90,0.3,1092,true,12:19:27
90,0.3,1095,true,12:19:28
100,0.3,1447,true,12:19:41
100,0.3,1629,true,12:19:43
100,0.3,1451,true,12:19:45
100,0.3,1446,true,12:19:46
110,0.3,2017,true,12:20:05
110,0.3,2012,true,12:20:07
