order,edge probability,query execution time,found,timestamp
2,0.7,3,true,21:24:01
2,0.7,2,true,21:24:01
2,0.7,2,true,21:24:01
2,0.7,1,true,21:24:01
2,0.7,3,true,21:24:01
2,0.7,3,true,21:24:01
2,0.7,3,true,21:24:01
2,0.7,1,true,21:24:01
2,0.7,2,true,21:24:01
2,0.7,2,true,21:24:01
2,0.7,2,true,21:24:02
2,0.7,2,true,21:24:02
2,0.7,5,true,21:24:02
2,0.7,5,true,21:24:02
2,0.7,3,true,21:24:02
2,0.7,2,true,21:24:02
2,0.7,4,true,21:24:02
2,0.7,2,true,21:24:02
2,0.7,3,true,21:24:02
2,0.7,2,true,21:24:02
3,0.7,5,true,21:24:02
3,0.7,5,true,21:24:02
3,0.7,4,true,21:24:02
3,0.7,3,true,21:24:02
3,0.7,3,true,21:24:02
3,0.7,2,true,21:24:02
3,0.7,3,true,21:24:02
3,0.7,3,true,21:24:02
3,0.7,6,true,21:24:02
3,0.7,2,true,21:24:02
3,0.7,3,true,21:24:02
3,0.7,3,true,21:24:02
3,0.7,2,true,21:24:02
3,0.7,3,true,21:24:02
3,0.7,1,true,21:24:02
3,0.7,2,true,21:24:02
3,0.7,4,true,21:24:02
3,0.7,5,true,21:24:02
3,0.7,5,true,21:24:02
3,0.7,4,true,21:24:02
4,0.7,119,true,21:24:03
4,0.7,87,true,21:24:03
4,0.7,75,true,21:24:03
4,0.7,99,true,21:24:03
4,0.7,9,true,21:24:03
4,0.7,7,true,21:24:03
4,0.7,9,true,21:24:03
4,0.7,9,true,21:24:03
4,0.7,75,true,21:24:03
4,0.7,76,true,21:24:03
4,0.7,82,true,21:24:03
4,0.7,81,true,21:24:03
4,0.7,3,true,21:24:03
4,0.7,2,true,21:24:03
4,0.7,3,true,21:24:03
4,0.7,3,true,21:24:04
4,0.7,3,true,21:24:04
4,0.7,2,true,21:24:04
4,0.7,1,true,21:24:04
4,0.7,3,true,21:24:04
5,0.7,183000,true,21:30:07
5,0.7,182044,true,21:33:09
5,0.7,180851,true,21:36:10
5,0.7,179777,true,21:39:10
5,0.7,timeout,false,21:49:10
5,0.7,timeout,false,21:54:12
5,0.7,timeout,false,21:59:12
5,0.7,timeout,false,22:04:14
5,0.7,3407,true,22:04:21
5,0.7,3400,true,22:04:24
5,0.7,3423,true,22:04:28
5,0.7,3473,true,22:04:31
5,0.7,606,true,22:04:32
5,0.7,609,true,22:04:33
5,0.7,619,true,22:04:34
5,0.7,611,true,22:04:34
5,0.7,35151,true,22:05:45
5,0.7,34976,true,22:06:20
5,0.7,35297,true,22:06:55
5,0.7,35294,true,22:07:30
6,0.7,timeout,false,22:17:32
6,0.7,timeout,false,22:22:34
6,0.7,timeout,false,22:27:34
6,0.7,timeout,false,22:32:36
6,0.7,timeout,false,22:42:38
6,0.7,timeout,false,22:47:38
6,0.7,timeout,false,22:52:40
6,0.7,timeout,false,22:57:40
6,0.7,timeout,false,23:07:42
6,0.7,timeout,false,23:12:44
6,0.7,timeout,false,23:17:44
6,0.7,timeout,false,23:22:46
6,0.7,timeout,false,23:32:48
6,0.7,timeout,false,23:37:48
6,0.7,timeout,false,23:42:50
6,0.7,timeout,false,23:47:50
6,0.7,timeout,false,23:57:52
6,0.7,timeout,false,00:02:54
6,0.7,timeout,false,00:07:54
6,0.7,timeout,false,00:12:56
7,0.7,timeout,false,00:22:58
7,0.7,timeout,false,00:28:00
7,0.7,timeout,false,00:33:00
7,0.7,timeout,false,00:38:02
7,0.7,timeout,false,00:48:04
7,0.7,timeout,false,00:53:04
7,0.7,timeout,false,00:58:06
7,0.7,timeout,false,01:03:06
7,0.7,timeout,false,01:13:08
7,0.7,timeout,false,01:18:10
7,0.7,timeout,false,01:23:10
7,0.7,timeout,false,01:28:12
7,0.7,timeout,false,01:38:14
7,0.7,timeout,false,01:43:14
7,0.7,timeout,false,01:48:16
7,0.7,timeout,false,01:53:16
7,0.7,timeout,false,02:03:18
7,0.7,timeout,false,02:08:20
7,0.7,timeout,false,02:13:20
7,0.7,timeout,false,02:18:22
8,0.7,timeout,false,02:28:24
8,0.7,timeout,false,02:33:26
8,0.7,timeout,false,02:38:26
8,0.7,timeout,false,02:43:28
8,0.7,timeout,false,02:53:30
8,0.7,timeout,false,02:58:30
8,0.7,timeout,false,03:03:32
8,0.7,timeout,false,03:08:32
8,0.7,timeout,false,03:18:34
8,0.7,timeout,false,03:23:36
8,0.7,timeout,false,03:28:36
8,0.7,timeout,false,03:33:38
8,0.7,timeout,false,03:43:40
8,0.7,timeout,false,03:48:40
8,0.7,timeout,false,03:53:42
8,0.7,timeout,false,03:58:42
8,0.7,timeout,false,04:08:44
8,0.7,timeout,false,04:13:46
8,0.7,timeout,false,04:18:46
8,0.7,timeout,false,04:23:48
9,0.7,timeout,false,04:33:50
9,0.7,timeout,false,04:38:52
9,0.7,timeout,false,04:43:52
9,0.7,timeout,false,04:48:54
9,0.7,timeout,false,04:58:56
9,0.7,timeout,false,05:03:58
9,0.7,timeout,false,05:08:58
9,0.7,timeout,false,05:14:00
9,0.7,timeout,false,05:24:02
9,0.7,timeout,false,05:29:02
9,0.7,timeout,false,05:34:04
9,0.7,timeout,false,05:39:04
9,0.7,timeout,false,05:49:06
9,0.7,timeout,false,05:54:08
9,0.7,timeout,false,05:59:08
9,0.7,timeout,false,06:04:10
9,0.7,timeout,false,06:14:12
9,0.7,timeout,false,06:19:12
9,0.7,timeout,false,06:24:14
9,0.7,timeout,false,06:29:14
10,0.7,timeout,false,06:39:16
10,0.7,timeout,false,06:44:18
10,0.7,timeout,false,06:49:18
10,0.7,timeout,false,06:54:20
10,0.7,timeout,false,07:04:22
10,0.7,timeout,false,07:09:24
10,0.7,timeout,false,07:14:24
10,0.7,timeout,false,07:19:26
10,0.7,timeout,false,07:29:28
10,0.7,timeout,false,07:34:28
